data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0003.jpg,2
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0011.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0012.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0013.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0014.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0015.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0016.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0017.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0018.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0019.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0020.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0021.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0022.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0023.jpg,1
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0024.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0025.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0026.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0027.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0028.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0029.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0030.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0031.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0032.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0033.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0034.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0035.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0036.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0037.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0038.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0039.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0430.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0431.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0432.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0433.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0434.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0435.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0436.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0437.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0438.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0439.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0440.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0441.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0445.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0448.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0451.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0452.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0453.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0454.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0455.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0456.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0457.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0458.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0459.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0460.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0461.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0462.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0463.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0464.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0465.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0466.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0467.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0468.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0469.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0470.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0471.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0472.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0473.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0474.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0475.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0476.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0477.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0478.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0479.jpg,0
data/dataset-sdcnd-capstone/data/sim_training_data/sim_data_capture/left0480.jpg,0
